List;ItemType;Context;Idiomaticity;Correctness;Context sentence;Target sentence;CritWord;EndQuestion;CorrectAnswer;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;Door een haaienbeet had de zeerover één ijzeren ledemaat.;In plaats van een hand droeg de piraat aan zijn rechterarm een haak sinds het ongeluk.;haak;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;Vanwege ernstige huidirritaties droeg Manon nooit meer een horloge.;Omdat ze dacht dat ze te laat was keek ze op de maat aan de wand.;maat;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;Aan tafel nam de ervaren serveerster de bestellingen op.;De kok bakte het vlees en de gesneden groenten in de stalen pan in de keuken.;pan;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;Op het Ijsselmeer luisteren de zeilers naar de satelietradio.;Als het harder waait dan windkracht 9 spreekt men van een zware leeuw bij het KNMI.;leeuw;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;In de ochtend heb ik zo mijn vaste gewoontes.;Voor een boterham met hagelslag smeer ik altijd eerst een dikke laag emmer op het brood.;emmer;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;Vanaf de bank kijkt Berend naar een bekend televisieprogramma.;Om aanbranden te voorkomen zet de kok de pan op een kleiner bietje en loopt weg.;bietje;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;incorrect;Vanaf zijn boot zag de schipper een verwarde jongeman.;De pizzakoerier die zijn brommer de gracht in gooide was echt niet goed veer volgens mij.;veer;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;incorrect;Achter de deur zag de loodgieter een jonge vrouw.;Bij het stiekeme afluisteren ging haar mobieltje af en viel ze door de beer door het geluid.;beer;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;Door haar gipshand krijgt Noami het regenjack moeilijk aan.;Het meisje pakt haar jas van de kapstok en steekt haar arm door de gids van het kledingstuk.;gids;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;Door overgewicht had die man een te dikke buik.;De dikke man wilde een stukje gaan rijden en hees met moeite zijn zware slot in de auto.;slot;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;Buiten in de rij bereikte Daan de verlichte ingang.;Om de discotheek later weer in te kunnen kreeg hij op zijn hand een stempel met het logo.;stempel;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;incorrect;Van haar baas moest Yvette een onmogelijke keuze maken.;Ze werd voor het zee gezet op die manier.;zee;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;incorrect;Bij elke vechtpartij krijgt arme Robin weer de schuld.;Hij is altijd het zwarte toneel van de familie geweest.;toneel;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;incorrect;Bij een opstootje verloor de aanstichter compleet zijn zelfbeheersing.;De agressieve jongere ging volledig door het hert toen er politie kwam.;hert;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;incorrect;Bij de ingang controleerden de portiers nauwkeurig alle toegangskaarten.;Het uitzinnige publiek ging volledig uit zijn blad bij de show gisteravond.;blad;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;Bovenop het gebouw rondde een arbeider zijn werk af.;De bouwvakker monteerde de schoorsteen op een dak van een huis gisteravond.;dak;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;Bij de reünie haalde Kees herinneringen aan vroeger op.;De brandweerman kroop door het oog van de naald bij die gevaarlijke brand.;naald;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;De hoteleigenaar kocht met zijn creditcard een duur kunstwerk.;Bij de veiling deed de rijke man een bod op een mooi schilderij.;bod;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;Oma zag een loshangende draad aan haar witte gordijnen.;Uit de naaidoos pakte ze een lange scherpe prooi om mee te naaien.;prooi;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;In januari luidde de gespannen premier het verkiezingsjaar in.;Bij de officiële opening knipte de koningin het lint door met een schaar.;lint;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;incorrect;Op zaterdag neemt Nina Coen vaak mee uit eten.;Hij stelt de steun van zijn vrienden erg op tekst in deze moeilijke periode.;tekst;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;incorrect;Achter de tap deelt een man glazen bier uit.;De bokser slaat de kroegbaas in een keer buiten bewijs in zijn eigen kroeg.;bewijs;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;Omstreeks koffietijd serveert Jan een deel van het gebak.;Hij snijdt de taart en geeft Marie het grootste dier omdat ze jarig is.;dier;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;correct;De roekeloze avonturier verliest zijn reisgenoten in de Sahara.;In de uitgestrekte woestijn strompelt de dorstige man door het zand tot het donker wordt.;zand;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;In de kroeg bezette één man de houten stamtafel.;Na een borrel stapte de matroos aan boord van het volk met de blauwe kajuit.;volk;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;Tijdens zijn functioneringsgesprek eiste de jonge leraar meteen loonsverhoging.;Voor iemand die net begon had de docent veel noten op zijn zang op de nieuwe school.;zang;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;Op straat speelden Luuk en Simon samen een spelletje.;De jongens belden bij de enge buurman aan met lood in hun schoenen en renden toen weg.;schoenen;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;incorrect;Door onoplettendheid gaf de leerling helaas een fout antwoord.;Het gewricht dat de schakel vormt tussen boven- en onderbeen is je lijn en niet je elleboog.;lijn;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;incorrect;Na verhuizing nemen dieren vaak een afwachtende houding aan.;In zijn nieuwe verblijf keek de gorilla eerst voorzichtig de kat uit de tafel vanuit een rustig hoekje.;tafel;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Literal;incorrect;In de achttiende eeuw kende iedereen de Weense wals.;Bij het gemaskerde bal vroeg de heer een dame of zij de volgende vlieg met hem wilde doen.;vlieg;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;In de bioscoop bekijken de bezoekers een bekende film.;En wederom ontspringt de maffiabaas de dans terwijl zijn maten worden ingerekend.;dans;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;incorrect;De student verdedigde zijn scriptie tegenover de voltallige jury.;In de presentatie kwamen veel onderwerpen aan tik die al eerder genoemd waren.;tik;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;Na die scheldpartij kan je een beloning wel vergeten.;Schrijf die mooie nieuwe fiets maar op je buik nu je stout bent geweest.;buik;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;In de bruidswinkel schaft Femke een satijnen bruidsjurk aan.;Iedereen heeft kritiek, maar ze houdtvoet bij stuk omdat haar besluit vast staat.;stuk;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;In zijn poëziebundel past de dichter veel metaforen toe.;Achter de ribben tussen de longen klopt het hart als motor van het lichaam.;hart;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;In een Utrechtse woonwijk bouwt Hans zijn eigen huis.;Na zijn vrijlating begint hij weermet een schone lei zijn leven op te bouwen.;lei;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;In zijn kantoortje verschuift de man de stapels papier.;Met een roller bestrijkt hij de muur met de verf die hij gisteren heeft gekocht.;verf;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;In het spelprogramma startte de presentator het zwart-wit fragment.;In de wei legde de boer wat wol van het schaap te drogen in de zon.;schaap;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Literal;correct;In hun reisgids inspecteren de hongerige toeristen de eetgelegenheden.;Op de Waal kun je pannenkoeken eten op een varende boot en zwemmen als je wilt.;boot;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;Op precies het goede moment betrad ik de keuken.;Ze hadden net taart gebakken dus ik viel met mijn neus in de boter toen ik op bezoek kwam.;boter;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;correct;Door haar onoplettendheid botste Maartje tegen een fietser aan.;Ze was compleet in de wolken na het zien van de jongen.;wolken;;;;;;;;;;;;;;;;;;;;
4;experimental;Neutral;Idiomatic;incorrect;Vanuit haar grote stoel keek oma naar het bevrijdingsfestival.;Haar geheugen liet haar dikwijls in de firma als het over de oorlog ging.;firma;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;correct;In het asielzoekerscentrum beheersen weinig buitenlanders een tweede taal.;Immigranten krijgen het Nederlands niet snel onder de knie omdat het een lastige taal is.;knie;;;;;;;;;;;;;;;;;;;;
4;experimental;Predictive;Idiomatic;incorrect;Bij de evaluatie toont de manager de positieve uitkomsten.;Het nieuwe project komt goed uit de druif sinds we er ons best op doen.;druif;;;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Idiomatic;correct;In het jeugdjournaal vertelt de jonge nieuwslezer over Utrecht.;De stad is het beu om geweld tegen ambtenaren te moeten tolereren.;beu;Ging het nieuws over Amsterdam?;nee;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Literal;correct;De bedrijfsleider opent een nieuw filiaal op het industrieterrein.;De winkel verkoopt lange bezems waarmee je in alle hoekjes kunt komen.;bezems;Verkoopt de winkel kleding?;nee;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Idiomatic;correct;Via de terasdeuren stapte Leonie de zonnige achtertuin in.;Ze maakte de blits met haar nieuwe jurk.;blits;Had Leonie een nieuwe jas?;nee;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Idiomatic;correct;In de schaatshal bestudeerden de bezoekers Rintje Ritsma's foto.;De sporter gaf er de brui aan toen hij oud en stijf begon te worden.;brui;Schaatst Rintje Ritsma nog steeds?;nee;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Literal;correct;In Emmen wachtten Aniek en opa op de bus.;Ze bracht hem naar de filmer met een smoesje.;filmer;Namen Aniek en opa een taxi?;nee;;;;;;;;;;;;;;;;;;
4;filler;Predictive;Literal;correct;Hessel gaf Kevin twee flessen wasmiddel voor de voorraadkast.;Kevin sloeg hem met een flacon toen hij hem belachelijk maakte.;flacon;Sloeg Kevin Hessel met een knuffel?;nee;;;;;;;;;;;;;;;;;;
4;filler;Predictive;Literal;correct;Bij het kerstdiner proefde Melanie voorzichtig het warme kaasmengsel.;Er zat wijn in de fondue die haar oma gemaakt had.;fondue;Had oma soep gemaakt?;nee;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Literal;correct;In de vroege ochtendzon deed de veehouder een ontdekking.;De boer gaf er de fret de schuld van dat zijn kuikens dood waren.;fret;Leefden de kuikens nog?;nee;;;;;;;;;;;;;;;;;;
4;filler;Predictive;Idiomatic;correct;Met enige teleurstelling gooide Adam de nutteloze troep weg.;Er zat niets van zijn gading bij de spullen van zolder.;gading;Vond Adam de spullen mooi?;nee;;;;;;;;;;;;;;;;;;
4;filler;Predictive;Literal;correct;In zijn puberteit ging  Sjors met gure kerels om.;Hij stond vaak bij de gozers die het plein onveilig maakten.;gozers;Had Sjors betrouwbare vrienden?;nee;;;;;;;;;;;;;;;;;;
4;filler;Predictive;Literal;correct;Sinds vorig jaar verwaarloost Maartje twee van haar schoolvakken.;De leerling komt bij gym en frans altijd te laat.;gym;Doet Maaike haar best op school?;nee;;;;;;;;;;;;;;;;;;
4;filler;Predictive;Idiomatic;correct;Tegen de avond fietst Leonie naar de plaatselijke kroeg.;Ze gaat de hort op met haar vriendinnen.;hort;Blijft Leonie thuis?;nee;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Idiomatic;correct;In het radioprogramma ondervroeg de interviewer een jonge gitarist.;De band gaf hem van jetje op het festival en wierf veel nieuwe fans.;jetje;Kreeg de band veel fans?;ja;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Idiomatic;correct;In het praatprogramma bespreekt de presentatrice een bekende Nederlander.;Zijn verstand van voetbal staat buiten kijf volgens de kijkers.;kijf;Bespreekt de presentatrice het weer?;nee;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Literal;correct;Met enige verbazing staart moeder naar haar zoon Olivier.;Hij haalde een klont uit de brei.;klont;Staarde vader naar Olivier?;nee;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Idiomatic;correct;Vanachter het bureau keek Noortje naar haar jonge leerlingen.;Ze raakte de kluts kwijt door alle commotie.;kluts;Keek Noortje naar het raam?;nee;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Literal;correct;Zonder moeite klom de vrouw over het ijzeren hek heen.;Ze gebruikte de lasso om het paard te vangen.;lasso;Had de vrouw een lasso?;ja;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Literal;correct;Tijdens het laatste lesuur keken de leerlingen een documentaire.;Het dorp op Krakatao is onder lava bedolven bij de vulkaanuitbarsting.;lava;Is Krakatao getroffen door een vulkaanuitbarsting?;ja;;;;;;;;;;;;;;;;;;
4;filler;Predictive;Literal;correct;Sinds hun ontmoeting hield Douwe zielsveel van zijn vriendinnetje.;Hij had haar lief met heel zijn hart.;lief;Is Douwe verliefd?;ja;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Idiomatic;correct;Met gefronsde wenkbrauwen las de jongeman zijn nieuwe boek.;De politie werd in de luren gelegd door de slimme inbrekers.;luren;Las de jongeman een tijdschrift?;nee;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Idiomatic;correct;Bij de lantaarnpaal zag Wouter een volle portemonnee liggen.;Nora nam hem in de maling met een trucje.;maling;Zag Wouter een telefoon liggen?;nee;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Idiomatic;correct;Na een zware werkdag kijkt de loodgieter graag televisie.;Real Madrid maakt korte metten met het lokale team van amateurs.;metten;Keek de loodgieter naar het journaal?;nee;;;;;;;;;;;;;;;;;;
4;filler;Predictive;Idiomatic;correct;Hessel kreeg een fikse straf voor zijn slechte gedrag.;Otto gaf hem op zijn mieter toen hij niet mee wilde werken.;mieter;Kreeg Hessel straf?;ja;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Idiomatic;correct;In de Hema beledigde een klant een oudere kassajuffrouw.;Racisme onder het mom van vrije meningsuiting komt vaker voor.;mom;Werkte de kassajuffrouw bij de C1000?;nee;;;;;;;;;;;;;;;;;;
4;filler;Predictive;Idiomatic;correct;Aan zee ontsnapte een man ternauwernood aan de verdrinkingsdood.;De onderkoelde drenkeling werd op het nippertje gered.;nippertje;Is de man verdronken?;nee;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Literal;correct;In de wachtkamer wachtte Olivier ongeduldig op zijn beurt.;Hij was in de nor door een cipier geslagen.;nor;Heeft Victor in de gevangenis gezeten?;ja;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Idiomatic;correct;Op de veranda luistert het echtpaar naar de radio.;De president delft het onderspit in het debat.;onderspit;Wint de president het debat?;nee;;;;;;;;;;;;;;;;;;
4;filler;Predictive;Idiomatic;correct;Zonder uitleg begreep Freek opa's ingewikkelde raadsel totaal niet.;Opa nam hem in het ootje waar hij bij stond.;ootje;Snapte Freek opa's grap?;nee;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Idiomatic;correct;Sjoerd reed op zijn motor naar zijn ouderlijk huis.;Hij stond paf bij het horen van het nieuws.;paf;Reed Sjoerd in een auto?;nee;;;;;;;;;;;;;;;;;;
4;filler;Predictive;Literal;correct;Achter de balie zocht de receptioniste snel een pen.;De lange naam werd op het papiertje geschreven.;papiertje;Was de naam lang?;ja;;;;;;;;;;;;;;;;;;
4;filler;Predictive;Idiomatic;correct;Milou belt haar vader om haar probleem te bespreken.;Ze zit in de penarie door toedoen van haar broer.;penarie;Heeft Milou een probleem?;ja;;;;;;;;;;;;;;;;;;
4;filler;Predictive;Idiomatic;correct;Met veel geduld stelde Sem zijn vrouw Leslie gerust.;Ze zat in de piepzak vanwege dat bloedonderzoek.;piepzak;Kalmeerde Sem zijn vrouw?;ja;;;;;;;;;;;;;;;;;;
4;filler;Predictive;Idiomatic;correct;Vanwege het natte weer verplaatste de organisatie het toernooi.;Het regende pijpestelen gistermiddag.;pijpestelen;Scheen de zon gisteren?;nee;;;;;;;;;;;;;;;;;;
4;filler;Predictive;Idiomatic;correct;Bij weddenschappen heeft er altijd één iemand dikke pech.;Jens is de pineut vandaag.;pineut;Had Jens vandaag geluk?;nee;;;;;;;;;;;;;;;;;;
4;filler;Predictive;Literal;correct;Door de crisis verkopen veel muzikanten steeds minder elpees.;Er sloten platenzaken gistermiddag.;platenzaken;Worden er veel elpees verkocht?;nee;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Literal;correct;Vanaf de overloop reikte Hugo naar de brede trap.;Sarah gaf hem een plint voor aan de muur die de kamers scheidde.;plint;Gaf Sarah Hugo een hamer?;nee;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Idiomatic;correct;Na de lunch pakte Bram oma's kleine bordje op.;Oma bakte hem een poets die hem nog lang zou heugen.;poets;Ruimde Bram oma's bord op?;ja;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Idiomatic;correct;Door de zon heeft Dolf een diepbruine huid gekregen.;Hij ging op de pof op vakantie afgelopen zomer.;pof;Is Dolf bleek?;nee;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Literal;correct;Op zijn zonnige dakterras leest Max een dik boek.;De student volgt het practicum op donderdag.;practicum;Leest Max de krant?;nee;;;;;;;;;;;;;;;;;;
4;filler;Predictive;Idiomatic;correct;De donkere rookwolken veroorzaken veel onrust onder de bevolking.;Het dorp is in rep en roer door de bosbranden.;rep;Kampte het dorp met overstromingen?;nee;;;;;;;;;;;;;;;;;;
4;filler;Predictive;Literal;correct;Vanuit zijn auto zoekt Joey naar de goede afslag.;Hij rijdt over de ringweg die net is aangelegd.;ringweg;Rijdt Joey over een landweg?;nee;;;;;;;;;;;;;;;;;;
4;filler;Predictive;Literal;correct;Onder applaus vaart de winnende boot naar het erevlot.;Hij is de roeier van de dag.;roeier;Heeft de roeier verloren?;nee;;;;;;;;;;;;;;;;;;
4;filler;Neutral;Literal;correct;Na het weerbericht stuitte Julia op haar favoriete programma.;De stylist liet haar van rokje naar jurk gaan en gaf advies over make-up.;rokje;Ging het TV-programma over auto's?;nee;;;;;;;;;;;;;;;;;;
4;filler;Predictive;Literal;correct;Via een bewerkingsprogramma spoort Tamara de verstoorde geluidsfragmenten op.;Ze verwijdert de ruis uit het bestand.;ruis;Werkt Tamara met videobeelden?;nee;;;;;;;;;;;;;;;;;;
4;filler;Predictive;Literal;correct;Op moederdag maakte Michelle weer een heerlijke smoothie klaar.;Ze deed mango in het sapje uit de blender.;sapje;Deed Michelle banaan in het sapje?;nee;;;;;;;;;;;;;;;;;;
